SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,INDICATORID,SUBINDICATORID,FACTORS,QUES_TYPE
2020,D119A = 1,First Nations,Premières Nations,1115,Q72s,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119A = 1,First Nations,Premières Nations,1115,Q72s,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72s,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72s,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72s,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119C = 1,Métis,Métis,1117,Q72s,75,4,1,1,0,0,18,97,1,1,1,4.87,97,55,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119C = 1,Métis,Métis,1117,Q72s,56,8,2,6,2,0,26,87,2,11,11,4.5,87,50,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119C = 1,Métis,Métis,1117,Q72s,60,10,5,3,7,0,16,83,6,12,12,4.34,83,67,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72s,59,10,4,1,1,0,24,91,5,3,3,4.65,91,5235,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72s,60,11,4,1,1,0,23,92,5,3,3,4.67,92,5048,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72s,55,12,5,2,1,0,26,90,6,4,4,4.59,90,5177,5,22,Indigenous and Non-Indigenous Identity,3
2018,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72s,51,12,5,2,1,1,29,88,7,5,5,4.54,88,4147,5,22,Indigenous and Non-Indigenous Identity,3
2022,D120_2 = 1,"Racialized, non-Indigenous population","Racisé, population non-autochtones",1119,Q72s,59,8,3,1,1,1,26,91,5,4,4,4.66,92,1430,5,22,Racial Group,3
2022,D120_2 = 2,"Non-racialized, non-Indigenous population","Non-racisé, population non-autochtones",1120,Q72s,60,11,5,1,1,0,23,91,6,3,3,4.65,91,3440,5,22,Racial Group,3
2022,D120_1 = 1,Black,Noir,1121,Q72s,55,9,2,2,1,1,30,92,4,4,4,4.66,92,240,5,22,Racial Group,3
2022,D120_1 = 2,East/Southeast Asian,Est-asiatique / Asiatique du Sud-Est,1122,Q72s,59,8,5,1,1,1,25,90,6,3,3,4.65,91,545,5,22,Racial Group,3
2022,D120_1 = 3,Latino/Latina/Latinx,Latino / Latina / Latinx,1123,Q72s,66,7,2,0,4,1,21,93,3,5,5,4.67,92,70,5,22,Racial Group,3
2022,D120_1 = 4,Middle Eastern,Moyen-oriental,1124,Q72s,57,6,3,2,2,0,29,89,5,6,6,4.6,90,205,5,22,Racial Group,3
2022,D120_1 = 5,South Asian,Sud-asiatique,1125,Q72s,63,7,2,1,0,1,27,96,3,2,2,4.8,95,230,5,22,Racial Group,3
2022,D120_1 = 6,"Racialized group, not included elsewhere","Groupe racisé, non inclus ailleurs",1126,Q72s,49,17,3,4,2,1,24,88,3,8,8,4.43,86,95,5,22,Racial Group,3
2022,D120_1 = 7,Multiple racialized groups,Groupes racisés multiples,1127,Q72s,63,7,2,0,2,0,26,94,3,3,3,4.73,93,40,5,22,Racial Group,3
2022,D121 = 1,Eastern Africa,Afrique de l'Est,1128,Q72s,55,8,1,2,0,5,29,95,2,3,3,4.75,94,65,5,22,Ethnic Region,3
2022,D121 = 2,Northern Africa,Afrique du Nord,1129,Q72s,60,11,1,3,3,1,21,91,1,7,7,4.57,89,70,5,22,Ethnic Region,3
2022,D121 = 3,Western Africa,Afrique de l'Ouest,1130,Q72s,55,10,4,2,4,2,25,88,5,7,7,4.51,88,50,5,22,Ethnic Region,3
2022,D121 = 5,Middle Africa,Afrique centrale,1132,Q72s,53,15,5,0,0,0,27,93,7,0,0,4.66,92,30,5,22,Ethnic Region,3
2022,D121 = 6,Central America,Amérique centrale,1133,Q72s,66,9,0,0,6,0,18,92,0,8,8,4.58,90,25,5,22,Ethnic Region,3
2022,D121 = 7,South America,Amérique du Sud,1134,Q72s,70,7,5,0,2,2,14,92,5,3,3,4.7,93,40,5,22,Ethnic Region,3
2022,D121 = 8,Central Asia,Asie centrale,1135,Q72s,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 9,Eastern Asia,Asie de l'Est,1136,Q72s,55,9,4,2,1,0,28,90,6,4,4,4.61,90,350,5,22,Ethnic Region,3
2022,D121 = 10,Southern Asia,Asie du Sud,1137,Q72s,60,7,2,1,1,0,28,94,3,3,3,4.74,94,275,5,22,Ethnic Region,3
2022,D121 = 11,South-eastern Asia,Asie du Sud-Est,1138,Q72s,64,5,7,0,1,2,22,90,9,1,1,4.71,93,95,5,22,Ethnic Region,3
2022,D121 = 12,Western Asia,Asie de l'Ouest,1139,Q72s,59,10,4,1,2,0,25,92,5,3,3,4.64,91,130,5,22,Ethnic Region,3
2022,D121 = 13,Caribbean,Caraïbes,1140,Q72s,55,8,2,2,1,0,33,94,3,4,4,4.71,93,95,5,22,Ethnic Region,3
2022,D121 = 14,Eastern Europe,Europe de l'Est,1141,Q72s,61,7,2,2,2,0,26,92,3,5,5,4.66,92,255,5,22,Ethnic Region,3
2022,D121 = 15,Northern Europe,Europe du Nord,1142,Q72s,59,12,5,1,1,0,22,92,6,2,2,4.65,91,810,5,22,Ethnic Region,3
2022,D121 = 16,Southern Europe,Europe du Sud,1143,Q72s,59,11,7,0,2,1,21,89,9,2,2,4.59,90,190,5,22,Ethnic Region,3
2022,D121 = 17,Western Europe,Europe de l'Ouest,1144,Q72s,59,12,4,1,0,0,23,92,6,2,2,4.67,92,555,5,22,Ethnic Region,3
2022,D121 = 18,Oceania,Océanie,1145,Q72s,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 19,Ethnic Origin not included elsewhere,Origine ethnique non incluse ailleurs,1146,Q72s,55,10,5,2,1,0,27,89,6,4,4,4.59,90,255,5,22,Ethnic Region,3
2022,D121 = 20,"Two or more Ethnic Origins, Africa only","Deux origines ou plus, Afrique seulement",1147,Q72s,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 21,"Two or more Ethnic Origins, Asia only","Deux origines ou plus, Asie seulement",1148,Q72s,74,8,4,0,3,0,11,92,5,4,4,4.66,92,20,5,22,Ethnic Region,3
2022,D121 = 22,"Two or more Ethnic Origins, Europe only","Deux origines ou plus, Europe seulement",1149,Q72s,59,9,5,1,1,0,25,90,7,3,3,4.64,91,475,5,22,Ethnic Region,3
2022,D121 = 23,"Two or more Ethnic Origins, Other","Deux origines ou plus, Autre",1150,Q72s,61,9,1,1,0,0,27,96,2,2,2,4.78,95,165,5,22,Ethnic Region,3
2022,D122 = 1,Identifies as 2SLGBTQIA+,S'identifie comme 2ELGBTQIA+,1151,Q72s,59,9,4,1,1,0,26,92,5,2,2,4.68,92,370,5,22,2SLGBTQIA+ Identification,3
2022,D122A = 1,2SLGBTQIA+: Two-spirit,2ELGBTQIA+ : Deux esprits,1152,Q72s,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,2SLGBTQIA+ Identification,3
2022,D122B = 1,2SLGBTQIA+: Lesbian,2ELGBTQIA+ : Lesbienne,1153,Q72s,69,16,2,0,0,0,13,98,2,0,0,4.77,94,35,5,22,2SLGBTQIA+ Identification,3
2022,D122C = 1,2SLGBTQIA+: Gay,2ELGBTQIA+ : Gaie,1154,Q72s,58,12,6,0,2,0,22,90,7,3,3,4.59,90,115,5,22,2SLGBTQIA+ Identification,3
2022,D122D = 1,2SLGBTQIA+: Bisexual,2ELGBTQIA+ : Bisexuelle,1155,Q72s,66,6,3,1,0,0,24,95,4,1,1,4.81,95,145,5,22,2SLGBTQIA+ Identification,3
2022,D122E = 1,2SLGBTQIA+: Transgender,2ELGBTQIA+ : Transgenre,1156,Q72s,48,18,0,0,6,0,28,91,0,9,9,4.39,85,15,5,22,2SLGBTQIA+ Identification,3
2022,D122F = 1,2SLGBTQIA+: Queer,2ELGBTQIA+ : Queer,1157,Q72s,56,8,7,2,1,0,25,86,9,5,5,4.54,89,75,5,22,2SLGBTQIA+ Identification,3
2022,D122G = 1,2SLGBTQIA+: Questioning,2ELGBTQIA+ : En questionnement,1158,Q72s,37,9,3,0,0,0,51,94,6,0,0,4.69,92,25,5,22,2SLGBTQIA+ Identification,3
2022,D122H = 1,2SLGBTQIA+: Intersex,2ELGBTQIA+ : Intersexuée,1159,Q72s,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,2SLGBTQIA+ Identification,3
2022,D122I = 1,2SLGBTQIA+: Asexual,2ELGBTQIA+ : Asexuelle,1160,Q72s,39,2,2,0,0,0,57,95,5,0,0,4.85,96,30,5,22,2SLGBTQIA+ Identification,3
2022,D122J = 1,2SLGBTQIA+: Another identity,2ELGBTQIA+ : Autre identité,1161,Q72s,45,5,9,0,0,0,40,85,15,0,0,4.6,90,25,5,22,2SLGBTQIA+ Identification,3
2022,D122 = 2,Does not identify as 2SLGBTQIA+,Ne s'identifie pas comme 2ELGBTQIA+,1162,Q72s,60,10,4,1,1,0,24,91,5,3,3,4.65,91,4820,5,22,2SLGBTQIA+ Identification,3
2022,D120_1 = 8,White,Blanche,1979,Q72s,60,11,5,1,1,0,23,91,6,3,3,4.65,91,3440,5,22,Racial Group,3
2022,Q117 = 1,Man,Homme,1087,Q72t,69,16,6,1,1,1,5,91,6,3,3,4.6,90,1705,5,22,Gender,3
2020,Q117 = 1,Man,Homme,1087,Q72t,69,20,5,2,1,1,3,93,5,2,2,4.61,90,1610,5,22,Gender,3
2019,Q117 = 1,Man,Homme,1087,Q72t,68,17,6,2,1,1,5,90,7,3,3,4.59,90,1753,5,22,Gender,3
2018,Q117 = 1,Man,Homme,1087,Q72t,64,19,8,2,1,1,5,89,8,3,3,4.54,89,1449,5,22,Gender,3
2022,Q117 = 2,Woman,Femme,1088,Q72t,70,14,5,1,1,1,8,92,6,2,2,4.65,91,3465,5,22,Gender,3
2020,Q117 = 2,Woman,Femme,1088,Q72t,71,17,5,2,1,0,5,93,5,3,3,4.64,91,3499,5,22,Gender,3
2019,Q117 = 2,Woman,Femme,1088,Q72t,69,17,6,1,1,0,6,92,6,2,2,4.62,91,3518,5,22,Gender,3
2018,Q117 = 2,Woman,Femme,1088,Q72t,64,19,7,2,1,1,7,90,7,3,3,4.56,89,2789,5,22,Gender,3
2022,Q117 = 3,Another gender,Un autre genre,1089,Q72t,79,12,0,4,0,0,5,96,0,4,4,4.75,94,20,5,22,Gender,3
2020,Q117 = 3,Another gender,Un autre genre,1089,Q72t,65,21,0,0,0,0,14,100,0,0,0,4.76,94,14,5,22,Gender,3
2019,Q117 = 3,Another gender,Un autre genre,1089,Q72t,36,30,17,0,9,0,8,72,19,10,10,3.91,73,11,5,22,Gender,3
2018,Q117 = 3,Another gender,Un autre genre,1089,Q72t,45,10,6,9,7,0,22,71,8,21,21,3.98,75,16,5,22,Gender,3
2022,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72t,66,17,6,2,1,0,8,90,7,3,3,4.58,90,680,5,22,Persons with a disability,3
2020,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72t,69,14,5,3,1,2,7,90,6,4,4,4.6,90,393,5,22,Persons with a disability,3
2019,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72t,62,20,6,0,2,1,8,90,7,3,3,4.53,88,331,5,22,Persons with a disability,3
2018,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72t,61,20,5,2,1,1,10,91,6,3,3,4.54,89,270,5,22,Persons with a disability,3
2022,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q72t,74,13,4,5,2,0,2,89,4,7,7,4.57,89,45,5,22,Persons with a disability,3
2020,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q72t,67,16,10,0,0,4,3,89,11,0,0,4.62,91,31,5,22,Persons with a disability,3
2022,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q72t,66,17,7,1,1,0,8,90,7,3,3,4.58,90,635,5,22,Persons with a disability,3
2020,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q72t,69,14,5,3,1,1,7,90,5,5,5,4.6,90,362,5,22,Persons with a disability,3
2022,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q72t,72,13,8,2,0,0,5,89,9,2,2,4.62,91,70,5,22,Persons with a disability,3
2020,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q72t,69,13,3,5,0,3,8,92,3,5,5,4.64,91,41,5,22,Persons with a disability,3
2022,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q72t,66,17,6,1,1,0,8,90,7,3,3,4.58,90,610,5,22,Persons with a disability,3
2020,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q72t,69,14,6,3,1,1,7,90,6,4,4,4.6,90,352,5,22,Persons with a disability,3
2022,D118C = 1,"Persons with a disability, speech disability","Personnes en situation de handicap, trouble de la parole",1095,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Persons with a disability,3
2022,D118C = 2,"Persons with a disability, speech disability not selected","Personnes en situation de handicap, trouble de la parole non sélectionnée",1096,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Persons with a disability,3
2022,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q72t,65,11,7,5,1,1,10,85,8,7,7,4.49,87,95,5,22,Persons with a disability,3
2020,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q72t,70,14,5,1,0,2,8,94,5,1,1,4.7,92,69,5,22,Persons with a disability,3
2022,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q72t,66,18,6,1,1,0,7,91,7,2,2,4.59,90,585,5,22,Persons with a disability,3
2020,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q72t,69,14,5,4,1,1,6,89,6,5,5,4.58,89,324,5,22,Persons with a disability,3
2022,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q72t,57,20,12,3,1,0,7,83,13,5,5,4.38,85,65,5,22,Persons with a disability,3
2020,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q72t,62,17,9,2,0,0,9,87,10,3,3,4.52,88,41,5,22,Persons with a disability,3
2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q72t,67,17,6,1,1,0,8,91,6,3,3,4.6,90,615,5,22,Persons with a disability,3
2020,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q72t,70,13,5,3,1,2,6,90,5,4,4,4.61,90,352,5,22,Persons with a disability,3
2022,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q72t,63,17,8,2,1,1,8,88,8,3,3,4.52,88,270,5,22,Persons with a disability,3
2020,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q72t,67,14,5,3,2,1,9,89,5,6,6,4.55,89,145,5,22,Persons with a disability,3
2022,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q72t,69,17,6,1,1,0,7,92,6,2,2,4.62,91,410,5,22,Persons with a disability,3
2020,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q72t,70,14,6,3,0,2,5,91,6,3,3,4.63,91,248,5,22,Persons with a disability,3
2022,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q72t,61,16,8,3,1,0,11,86,9,4,4,4.49,87,85,5,22,Persons with a disability,3
2020,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q72t,61,21,8,2,2,2,4,87,8,4,4,4.45,86,48,5,22,Persons with a disability,3
2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q72t,67,17,6,1,1,0,7,91,7,3,3,4.59,90,595,5,22,Persons with a disability,3
2020,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q72t,70,13,5,3,1,1,7,90,5,4,4,4.62,91,345,5,22,Persons with a disability,3
2022,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q72t,69,18,3,2,1,0,7,94,4,3,3,4.64,91,245,5,22,Persons with a disability,3
2020,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q72t,67,15,3,3,2,1,9,91,4,5,5,4.59,90,123,5,22,Persons with a disability,3
2022,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q72t,65,16,8,1,1,0,8,88,9,3,3,4.55,89,435,5,22,Persons with a disability,3
2020,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q72t,69,13,6,3,0,2,6,90,7,4,4,4.61,90,270,5,22,Persons with a disability,3
2022,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q72t,72,15,6,2,2,1,4,90,6,4,4,4.6,90,160,5,22,Persons with a disability,3
2020,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q72t,58,16,7,7,2,0,11,83,8,10,10,4.36,84,55,5,22,Persons with a disability,3
2022,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q72t,64,17,7,1,1,0,9,90,7,3,3,4.57,89,520,5,22,Persons with a disability,3
2020,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q72t,71,13,5,3,1,2,6,91,5,3,3,4.64,91,338,5,22,Persons with a disability,3
2022,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q72t,68,22,10,0,0,0,0,90,10,0,0,4.58,90,20,5,22,Persons with a disability,3
2020,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q72t,,,,,,,,,,,,,,,5,22,Persons with a disability,3
2022,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q72t,66,17,6,2,1,0,8,90,7,3,3,4.58,90,660,5,22,Persons with a disability,3
2020,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q72t,,,,,,,,,,,,,,,5,22,Persons with a disability,3
2022,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q72t,35,28,29,0,8,0,0,63,29,8,8,3.83,71,10,5,22,Persons with a disability,3
2020,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q72t,71,16,6,3,2,2,0,89,6,5,5,4.55,89,56,5,22,Persons with a disability,3
2022,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q72t,67,17,6,2,1,0,8,91,7,3,3,4.6,90,670,5,22,Persons with a disability,3
2020,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q72t,68,13,5,3,1,1,8,90,6,4,4,4.61,90,337,5,22,Persons with a disability,3
2022,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72t,70,15,5,1,1,1,7,92,6,2,2,4.64,91,4515,5,22,Persons with a disability,3
2020,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72t,71,18,5,1,1,0,4,93,5,2,2,4.64,91,4795,5,22,Persons with a disability,3
2019,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72t,69,17,6,2,1,0,5,91,6,3,3,4.61,90,4980,5,22,Persons with a disability,3
2018,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72t,64,19,7,2,1,1,6,89,8,3,3,4.55,89,4017,5,22,Persons with a disability,3
2022,D119 = 1,Indigenous,Autochtone,1114,Q72t,73,11,4,0,1,1,9,94,5,1,1,4.73,93,100,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119 = 1,Indigenous,Autochtone,1114,Q72t,72,16,6,3,1,0,2,89,6,4,4,4.58,89,97,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119 = 1,Indigenous,Autochtone,1114,Q72t,67,21,8,1,1,0,2,89,9,2,2,4.54,88,135,5,22,Indigenous and Non-Indigenous Identity,3
2018,D119 = 1,Indigenous,Autochtone,1114,Q72t,59,20,9,2,1,1,7,86,10,4,4,4.46,86,127,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119A = 1,First Nations,Premières Nations,1115,Q72t,76,6,9,0,0,4,4,90,10,0,0,4.73,93,40,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119A = 1,First Nations,Premières Nations,1115,Q72t,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119A = 1,First Nations,Premières Nations,1115,Q72t,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72t,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72t,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119C = 1,Métis,Métis,1117,Q72t,69,16,1,0,2,0,12,96,1,2,2,4.7,93,55,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119C = 1,Métis,Métis,1117,Q72t,74,12,5,6,2,0,2,88,5,8,8,4.53,88,50,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119C = 1,Métis,Métis,1117,Q72t,70,20,7,0,2,0,1,91,7,2,2,4.59,90,66,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72t,70,15,5,1,1,1,7,92,6,3,3,4.63,91,5215,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72t,70,18,5,2,1,1,4,93,5,2,2,4.63,91,5072,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72t,69,17,6,2,1,0,6,91,6,3,3,4.61,90,5196,5,22,Indigenous and Non-Indigenous Identity,3
2018,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72t,64,19,7,2,1,1,7,90,7,3,3,4.55,89,4150,5,22,Indigenous and Non-Indigenous Identity,3
2022,D120_2 = 1,"Racialized, non-Indigenous population","Racisé, population non-autochtones",1119,Q72t,67,14,6,2,1,1,9,90,7,3,3,4.59,90,1420,5,22,Racial Group,3
2022,D120_2 = 2,"Non-racialized, non-Indigenous population","Non-racisé, population non-autochtones",1120,Q72t,71,16,5,1,1,0,6,92,5,2,2,4.65,91,3435,5,22,Racial Group,3
2022,D120_1 = 1,Black,Noir,1121,Q72t,69,10,6,2,1,1,11,91,7,3,3,4.66,92,240,5,22,Racial Group,3
2022,D120_1 = 2,East/Southeast Asian,Est-asiatique / Asiatique du Sud-Est,1122,Q72t,66,17,6,2,2,1,7,90,7,3,3,4.57,89,540,5,22,Racial Group,3
2022,D120_1 = 3,Latino/Latina/Latinx,Latino / Latina / Latinx,1123,Q72t,78,7,5,0,6,1,3,89,5,6,6,4.59,90,70,5,22,Racial Group,3
2022,D120_1 = 4,Middle Eastern,Moyen-oriental,1124,Q72t,64,13,7,2,1,1,12,88,8,3,3,4.57,89,205,5,22,Racial Group,3
2022,D120_1 = 5,South Asian,Sud-asiatique,1125,Q72t,70,13,5,2,0,0,10,93,6,2,2,4.69,92,230,5,22,Racial Group,3
2022,D120_1 = 6,"Racialized group, not included elsewhere","Groupe racisé, non inclus ailleurs",1126,Q72t,62,15,9,3,2,1,8,84,10,6,6,4.44,86,95,5,22,Racial Group,3
2022,D120_1 = 7,Multiple racialized groups,Groupes racisés multiples,1127,Q72t,63,17,5,3,4,0,8,87,5,8,8,4.43,86,40,5,22,Racial Group,3
2022,D121 = 1,Eastern Africa,Afrique de l'Est,1128,Q72t,73,4,3,2,0,5,13,93,4,3,3,4.79,95,65,5,22,Ethnic Region,3
2022,D121 = 2,Northern Africa,Afrique du Nord,1129,Q72t,60,5,9,6,1,1,17,80,11,9,9,4.44,86,65,5,22,Ethnic Region,3
2022,D121 = 3,Western Africa,Afrique de l'Ouest,1130,Q72t,66,8,6,0,2,2,17,91,7,2,2,4.68,92,50,5,22,Ethnic Region,3
2022,D121 = 5,Middle Africa,Afrique centrale,1132,Q72t,74,6,8,0,0,0,12,91,9,0,0,4.75,94,30,5,22,Ethnic Region,3
2022,D121 = 6,Central America,Amérique centrale,1133,Q72t,70,9,6,0,12,0,3,81,7,12,12,4.29,82,25,5,22,Ethnic Region,3
2022,D121 = 7,South America,Amérique du Sud,1134,Q72t,85,3,2,0,2,2,7,95,2,2,2,4.83,96,40,5,22,Ethnic Region,3
2022,D121 = 8,Central Asia,Asie centrale,1135,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 9,Eastern Asia,Asie de l'Est,1136,Q72t,64,20,6,1,1,1,7,90,7,3,3,4.56,89,350,5,22,Ethnic Region,3
2022,D121 = 10,Southern Asia,Asie du Sud,1137,Q72t,68,12,5,1,1,1,12,92,6,3,3,4.65,91,270,5,22,Ethnic Region,3
2022,D121 = 11,South-eastern Asia,Asie du Sud-Est,1138,Q72t,66,14,7,2,3,0,8,87,8,5,5,4.52,88,95,5,22,Ethnic Region,3
